id,date,userName,userUrl,version,score,title,text,url,country,appId
10502408422,2023-10-22T01:03:47-07:00,c61414bf51d902d8e313ef4b6bcedeb303ef815207409afd91fabf8741d3842d,f488160bf1a55de2b46e6449bd237bacc6026207f0b9d228a46a46a05f8f12a8,23.21.77,1,It crashed,"Then I lost all my messages for the last few years, I did everything from restarting the phone and updating the app, till last resetting the phone when everything was gone",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10464740698,2023-10-11T21:54:24-07:00,5d6a303321c12a4c2ee1becbdf6e1248f557f8d9912c20801e4903f1290eecd9,a56505f06f7832bf475e6d55708c03c4ed87f10956a17110649fbb7f4ff09b00,23.20.79,1,Messages not delivering or showing status in business app,"Messages have stopped showing as delivered or read, sometimes only one tick

Notification sounds are not received by other parties, despite both parties using the latest business WhatsApp versions",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10458152968,2023-10-09T23:27:26-07:00,c1762e278ceb6313bb037b98029fd105fc785a26b959b8b7c6cc4af91be7090e,bd44e2987c0c49f022d3663ae7cf1f61a4cc5a006e59df2e447e3bf8aa83dea9,23.20.79,1,New update,"So many issues 
search option missing from status bar 
You can’t see your own status options 
This is useless update of WhatsApp",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10448532006,2023-10-07T05:48:40-07:00,f60ba9004f5d6f9f23d8b8e26d24f67d5e0ac19e38c1b7a26fc2ff69269f7f7b,56e9a653bbf909c6a2c32552c17a6b6f19ef55ec9eb24be096227620ecd48d59,23.19.86,1,Work slowly,"I just bought an iphone 14 pro and i have whatsapp and whatsapp business. Every time when I open my WhatsApp Business it freezes and takes more than 3 minutes to unlock. When someone calls me from there I can never answer because it freezes, I've already updated the software on my cell phone and I've uninstalled and installed WhatsApp Business and this keeps happening. This didn’t happens on my Samsung Galaxy Note 10",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10440028897,2023-10-04T20:57:50-07:00,b51d93c19e1c7b81336ce4e6d99e9a135d6a360c494219ed90068746869453a5,9bf55ff1f1919e4ee4b24f6e17ddce4134506ba68251e619b8132c827c2c65b0,23.19.86,1,WhatsApp audio is not working after iOS 17,"In a WhatsApp audio call, I can hear the voice from the other side but they cannot hear me",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10438454955,2023-10-04T10:13:53-07:00,fb9b4a03fed010e22ceef0a8e9ec24d1ce36cbdec861cacbe70f1191aafbe9df,695d8e027f8a9cdb4c106b64228f482b3b2212bc66727d129d7cdcbbab6ca483,23.19.86,1,F,"Terrible update, they destroyed the general options of WhatsApp statuses",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10418832840,2023-09-29T01:41:34-07:00,c05e36d63e7349397b2d562e5942554e80a2f2c25b585566191876d221ba6194,16ece3b94a9a701e549d9334e7f8967e857530f4c75aebf7175336b4c72de6a0,23.19.86,1,Force to update the App,It’s too disgusting to force someone to follow WhatsApp’s rules and privacy. Very disappointing to do this update while I didn’t want to.,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10404735810,2023-09-24T23:33:15-07:00,6b11a648508b4bf6c094f18113eeb7843f1f42ebcd83ad759ec0b0aae621e3e6,3bf35cf4918c72c21aeaa3650b35b95c690e6234f2f2f52dceb902c68c935c8a,23.18.78,5,Why + button,When i am click channel right hand side add button after clicking showing find channel so why WhatsApp not show direct search button for this coz user confused here generally + button sign of add,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10394695590,2023-09-22T04:56:43-07:00,df7470d12240092407e3b934d4354498be49cb4dd24c9987e34f1de91259346d,cd52d55bb1258fa1ba5423df6167b0c8425a444fadd14a459d1eefe9218af484,23.18.78,2,Banned,I don’t no why my account was been disable all time I don’t no why,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10385500043,2023-09-19T11:39:10-07:00,cb2bc44d4c84b8347bba160da8dbc1a4e0d30c0ea3bb9bd4bc34fa18467456b5,1c2a21d6d18392de4428bd08735d96e900dcc886c744200883f169d27573bb9d,23.18.78,5,Awesome,Good,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10329363654,2023-09-03T03:23:20-07:00,5c030c75a9d9c588d0f767ffc051493e0a2f49d6225023554e34a7fb9a2f5864,f4916ae875da870f1730ab97481838c71e084d4f6a9413556e85c2c8e24acc0a,23.17.78,5,Tdhdhdhddhdhdh,Ndgdgddhdhdhdhdh,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10266018347,2023-08-16T13:53:10-07:00,9c1228cb104c4f634bbf3d3cc4d24c02ee0bddb707317e892fd7bbc6e27c869f,f9c369eb96fab5b71b51ea0f8caf636482e53e49953a70f59dbb103d9e5a59f6,23.15.78,4,Wa business,Need desktop access for wa business,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10167585074,2023-07-21T20:17:35-07:00,bcfaa69abd8fde2d83c07a564e093ff70e1ee893072caa27e6499910870db69e,92f644898b993cd46ddde696b4ef67fcdb253c0f59c0b82ded7ca4737d8ec70e,23.13.83,4,Excellent app,"Excellent apps, great updates",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10121086102,2023-07-09T07:07:00-07:00,9ae2f0109b921ed0c7ede8e9fd6801bf3d03ef89dfaccb50baf2f43eb751c461,bd5a51592b2ebe18e20ed89e48d33f898f10f923ac6b94acb1fe95f351778c2d,23.13.78,3,Picture in Picture problem,"Hi developer 

You need to fix the pip feature (picture in picture) with iphone 14 pro or pro max, when i am on a video call and try to access anything else on my phone, the video is supposed to be in a smaller window, it used to be okay but in past few weeks, this feature is not working, maybe a bug in a recent update or something, when tried the same thing with whatsapp (non business) it worked fine. 

Please fix it",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10090046120,2023-06-30T14:36:04-07:00,9004756e2dc8bacb1e1e9f439c9b55dc6ca818d2c1be6f812ead563f65b4ecdc,79dac5d44bddf8738c48041f4effcbf9e41e6592d9c640846168fc63b2fe1ed8,23.12.76,5,Thank you What’s Ap,"It’s great to catch up with all the family using 
What’s Ap
Having duel conversation 

Communication is key to any worth while relationship 
What ‘s Ap allows so many great opportunities never to pass you by 🙏

If friends ,family & business associates are over seas no problem jump on what’s Ap to sort you

Some times my work colleagues struggle to send a photo file 
Go what’s Ap to sort the problem ✅
Thanks to all the team at What’s Ap 🙏",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10039626859,2023-06-16T05:54:03-07:00,04ac0d80ef5d1064e29a84a15f4d725ec754df1faf1c2136e13ffe5b9aab0565,1d34fedc97394e820c918cc37b61ba441f943c42005481128ca6feb37f139bde,23.11.80,5,Higty,1000,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10030975473,2023-06-13T16:30:40-07:00,d9d577c6fe92590bf6082a416d804b4779c53f7b714d77470d3de09aa01f590e,4152f7c721c397b298739b9fa8b3e0a012241a31366512783b6c08bd990eab02,23.11.80,1,Scammers everywhere on it,"Always getting scammers scam me and I lose out, I not got a legitimate customer yet on it",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9977383127,2023-05-29T06:14:46-07:00,be6ff773ad18dda0c103cfa9d1045246acc230c25085519b1693de834df08ffc,c26a888b028fa32128310936d0c1a53f458b94bdaadd232a8b5d0c2f982208ea,23.10.76,3,"App is ok, but supposed linkages to other phones do not seem to work",Latest update supposed to allow multiple phones WhatsApp apps to be linked to the same number like Telegram etc. but the supposedly link does not appear or does not work. Disappointing.,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9974596552,2023-05-28T09:07:20-07:00,8eee1db69b044eec2c07f03fc947a7bb5ba5f15e6755712c93bf6168167856da,6f39c67ee5dbd63525afbae321c3f07023d6bad18b18b5c6ced24c465d6cd4b3,23.10.76,1,Bug,This latest update made most of my broadcasted group contacts disappear from WhatsApp,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9942730343,2023-05-19T03:43:59-07:00,e04ad6f40a36e2dee7ca0fee0a5e30a2065b881e71441742ac9159af0f3f562b,00f20870ab626dde99cf7a29e28750963f800d5311695f55d92c5aa844d4c640,23.9.77,1,Watsapp is unreliable,I can’t use my watsapp again just because I changed my phone,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9846381277,2023-04-21T12:29:57-07:00,a78d9416d5180c9bc76362137673e286a946b63e8fd1789335438ddb73a2b3bd,f108b09423b994bbc85dfc55e163d99a77893491fdc6dffe59ed30377ad07874,23.7.83,1,New Update full of bugs,Ever since I updated my iOS to the latest version whatsapp business will not open. It constantly crashes.,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9833481335,2023-04-17T19:03:53-07:00,179fedc704a9bb4c55c2e9693dad52944a60d912ec0e43c1acf490456377103f,aa6a819c1d6bd6635c1488efba24d7ee308018fe1a639db3b7aea55c44b6662d,23.7.77,4,Not able to launch the latest version of whatsapp Business app on 11pro,"Did restart, tried offload cleared cache
Any help please!",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9812621557,2023-04-11T21:18:26-07:00,529245e398b5445aaab2e70668b96a6872dc5794d7b33a49edf54a1c728c4c75,b5641c8daf18174c70682af12d4b2e41c6a5e0da55abbd511708ce05fbd2117a,23.6.77,3,Plz bugs fix it,"The problem in the future of this new ios whatsapp business is that even after changing the status of one person in the status, the tune that plays in the status of that person does not change, but the tune of the first person changes the status of the other person.  rings me too please fix it",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9789197395,2023-04-05T04:27:38-07:00,2a794d2c16cec6eac7903e3e9425b89e098455148b6473682ec4469cc4be0dc4,ea1cf44731e7eb49acc4ef9c6464dde36646f46d60d117a3c220896e367b6e98,23.6.74,1,Status view,While view video on status after skip some videos the previous sound still play on the next video why this happen now days,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9785350421,2023-04-04T03:02:11-07:00,d2f11a0f34c8cb486e9d0a24d5bcece28c9b16267912e1ed4a4fe3425dfda843,b1cdb23954d973f72a5627586aa021ec3b90554ccc6c345b0bb564296ff274f3,23.6.74,2,No show an mobile,Please,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9714928740,2023-03-15T00:09:15-07:00,e517513803f0062dead27192970cfc4fdbf3247757a69c6bea61a6e24bce1fee,b5f08e0333171296ccea1e841eaa50bc3ae43608c3286e4aaae1989855231094,23.5.75,2,bugs issue,"why after new update.  

i dont received notification when someone from my list send me a message 

that why i delete the app.  once i setup again. i lose all data even after i pick up in my phone.

can you help me to restore my data from pick. up. coz the app doesn’t let me restore from the pick up",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9708645453,2023-03-13T03:36:00-07:00,cb092258eb75d6d4022dfda65e4bd28e9549f3b3833ae290d17ed27b6de0a603,c877ccee1c10b0203b7a2e1e8784b6e5c94feed243c45608c58be40b984d79c0,23.3.77,5,JSK,Plastic Machine,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9579842648,2023-02-03T14:04:13-07:00,39dab459f684134289f527d0897ffcf7d56a01eb44498695c0168cb98916d905,8848c585b787977ee010ecb3181adf7f248be2b9f2f9999c94e55df49923dda4,23.2.75,5,5 stars,Helps things get to me on time,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9428734728,2022-12-23T19:34:35-07:00,a6f530bab11ee49cd5785b38cbadead9e06696e74428e56c26942270052b9e63,3ba208faaa4896c26b3547fbe6892ccf4710e74b4212c27c822c6bb1ace6291a,22.24.81,5,Handy,A handy easy way to communicate with friends overseas and to send large files locally.,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9414758610,2022-12-19T19:06:03-07:00,5c1653b603fdfe58f6b96f71d4b570761076b970d24f7069871d94f9d1e4cb01,2a89086e3fc239fcb1349f2631bfeac21cfd3c7e8d3cfee9765c666da559e749,22.24.81,5,What’s app for business,I recommend what app for business because the security and privacy is really good,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9414678613,2022-12-19T18:33:32-07:00,831d31d092df0ee3b6c8e6e2d3ab480c9cd8c1062b7c9791905e774422d074ca,d3d59661725248c73fbee2e17c017f9dfdef797bf2ab742d86687939ab6d9cc3,22.24.81,1,Call’s issues,"When you are in a call and then you want write a message, it’s no possible return to the call.
Please fix it.",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9408422901,2022-12-17T23:20:40-07:00,255966eae3016bf89b9ace94f9c4fe0210e30d13cb0bb012c560debb15222aa2,d79c1cd4fc3ba57ea50d0b53cf46a8ee91ed56441b09ee96c7492dd25404fa74,22.24.81,4,Thank you,There is always a space for improvement . Looking forward new updates on what’s app. Thanks,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9402831098,2022-12-16T09:17:37-07:00,59f89263c0395729917349974bd512c9d03c9a8807d5aaaa3c79301d25007e7a,3eb0276f3d758dc632c462064875049b2c820d1c4e88388f2aecbee28ac5d27c,22.24.81,1,Pregunta,"No se pueden subir fotos al Catálogo,ya e actualizado y nada aun,llevo varias actualizaciones presentando el mismo problema",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9108898916,2022-09-21T21:04:00-07:00,1be12f63fb873cc1c2cfbe3872077e8f5171b367c924b9183aac92933c382795,554e11fc935ad89bc80bfaf5a4b14c3c4bb3c40e627cffb3e8bfd9ec58e4acf4,22.19.78,5,Very good,"This App is very user friendly, highly recommended.",https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
9094747776,2022-09-17T11:49:14-07:00,d3c26bdedd74a7633f9faafbb1920e6e9c1efc2b91f91f005d2c3cf34ee115d1,446b29eacb41f9f5d3df402d03fcab23f4534bf7acf954bae184a175d43be6d8,22.19.77,4,Whats app Not working for video,Am Try to send video on whats app After updating my iphone but its not working when i try to send video,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
8909888661,2022-07-25T04:31:09-07:00,fa5de0eb718c907555fb7985824cc0025a1911e78a1176aac37e6b8b14f68984,06da1e4cd4b0bca607caaaddc3400d686c94f819dd6d5f134f34f0b5941b7b06,22.15.75,5,Neat and Easy,I like the option is set up auto responses,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
8879703560,2022-07-16T05:21:03-07:00,20e81fbc0959b00f59383d39de08eaeec28beba746c7bd87f138b45416f32d1b,5a96559ae5b2563dec64e639b2da4fa9231b5aaeb9b6f0475b7875635b100111,22.14.74,5,Update this issue,Please update - To print directly from printer in whatsapp web rather then to download in our pc any document or photo,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
8870090082,2022-07-13T08:22:56-07:00,8f8efcfac3a3f9cb5d55849f40e7f2ff605b84b27f1bbef1ba25b7bb5266f2fd,ef1785cfcb54180cb98aa3fa6f9e4e381016ea52f10662fe0ae61bb394ccb346,22.14.74,5,Ms. Christiansen,Anyways I’d like to say I’m based in Nz land. 😑😰,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
8828279376,2022-06-30T22:32:15-07:00,98e32848611a1a33d6fdac25043ac86abb1f14a226eb26671187b241f320e800,888482886224de03e307d63c033df5b7c0d280539d32e699390ac0510c7918a3,22.13.74,1,App crashes,On iPhone 13 pro max the app quits on its own. Cant even open the app anymore,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
8827172532,2022-06-30T14:15:57-07:00,5f099628dffcf1ac4964a2383f0051a5f817495d37953c74642ffc41956b0904,0b0567853bc187ef59dbe9a3e84598f87a069a68fa3140d8f090c96f0095c48f,22.13.74,1,Unable to open,With recent update I am unable to open my WhatsApp business…it just doesn’t open at all. Please fix it asap,https://itunes.apple.com/au/review?id=1386412985&type=Purple%20Software,AU,1386412985
10985746271,2024-02-27T08:29:39-07:00,536c9ed870ac79c877ee97dbb0bb53ddd733cf2ca867cb8d0f1d4153f7a91810,20fc33f34866415f7208aabce7a7ce6cefbecbb9bfdbe6513dc92642e7c2fd5a,24.4.78,1,Problem coming that it was unofficaial watsapp,I downloaded watsapp from app store and my whatsapp automatically stucks between and get to home screen of my phone.I cant manage my catalog also,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10903989122,2024-02-05T01:52:50-07:00,b18ce5616bfeb124a62dee07542c41711e089a319eec236f75cf248079991930,253f81c0b79dba97e020b9d66fa492f6539bcd269f524827496ffebf79631d48,24.2.75,4,Nice app,Super ui & ux. Recommended,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10866776177,2024-01-26T09:15:02-07:00,c3c2cfb83bda223ec9e0cd3e120957ce87fbb6aa7307304fbd98707c26b713c2,68d4ef6d90758f2e6b54e9fd6c5ccf6434b55cf45752dd23b47c5fc813112f34,24.1.80,2,Verification code issue,I tried few times to verify my account but I didn’t receive the code.,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10842704340,2024-01-20T02:16:33-07:00,2748ca05a18d2a975d79b1abae0754e1d03863f4fc0a37e74aafbac8f12ecfe9,02cbc074f53d35d3fd7df1f7c3c8ae1655fd31169343316a08acffd599ba84d0,24.1.80,3,Good,Good,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10839784981,2024-01-19T07:16:45-07:00,cf9807ce8778f712356d156e745bb46d18cd7830667f97afb90993651e516b55,bbd8d956be42bd437959c94fe604b980598ff32dfdd0039b0889f22aeb5e52cb,24.1.80,5,I'm recommend this app,best poformence and vary easy use us application....💯❤️,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10796999559,2024-01-07T18:11:48-07:00,3bc63aec49631967a3269d416fe46921fa24fae5bad7d03a760409711688536d,78f02233fb19705f4d0cdabb4f9cc1998fb10aef5a46bd56c53669e1ecbb53f5,23.25.86,5,Good,Very good,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10794263473,2024-01-07T02:18:29-07:00,4a46d65f7836557e934bafda0ab550bdd864a9305ca143ad037f1967ec2e2a3a,310a907ca98ab703651e6162a0f4c1bbd0ea472de89ad0d01016bf208c9f4280,23.25.86,1,Unfortunately my what app account banned,My what app account has been banned yesterday . I send some product change details to my client base on what app.but  some one report my account.then I trying to get back writing send some emails.still no any response from that.,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10715471329,2023-12-18T20:41:54-07:00,9382e4ab1f853313c3ec64633bba190dc3ed36989b389ecdf7949d1e01a6a199,1980ec36dce150c299a1d651af8b70f154c98aeeee2a94caec8a7168adfb4a7e,23.25.84,4,Good,"Good performance 
Need increase pin Message",https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10702441798,2023-12-16T05:31:17-07:00,6b30663f964a629f7a51ee2ca5116339cc87d95bb77e7492f887de98ca5bc90b,3c82fb1571117cf84d54578c69f1de49243d2c4cd1843cc31a8d46a954e9ad36,23.25.81,5,Good,Good and it’s very useful app for my small business.,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10693530339,2023-12-14T06:08:13-07:00,a764657a4ed9627c58ae32700de6d11708cb1aa993dad740449b99656b9135aa,d31fb38c93098fbf64bf2266a0c6e3888c8be75476a0016689543fe926109cb5,23.25.80,5,About status update by secondary mobile phone.,Need facility that status update by secondary mobile phone it is very important update for the app. Normal whatsapp has that facility but whatsapp business not yet give it. Please tray to understand..,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10660094825,2023-12-05T06:31:06-07:00,2f50ca8d9146fe76fede7d07369728f9352347f299b9c83899c3e711ad30fe8a,457d07867d8e4003333c3ecbfe3ba4a090c76c43cb648536e4ba89f00b469cdf,23.24.73,3,WhatsApp business stuck,I am using an iPhone 13 Pro Max. My WhatsApp business is freezing time to time. This is very unfortunate for me. Damn slow. Fix it quickly,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10649901861,2023-12-02T09:10:20-07:00,42ed71c987c45d4f6b2180996a829d5b2b51eafff1bf2331f0ed3711db9a73f5,aae9e302f190b04b07482738cbebaec1bb4a821d8f66516dedd6dc9513f7600e,23.24.73,5,Business app,Smart working wonderful business improvement 👍,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10644491695,2023-11-30T23:13:37-07:00,eeada08fa2e053a6dddd4725646fcdc4eca817174c0ad0e619e60e58f895358d,df49f5edb81103859036eec64d224ca09cf8e7216b9fb5e0e1626c78d0c27f90,23.23.82,5,How to add another business number,"Hi team whatsapp 

How to add another business business to whatsapp 
I want to dual it",https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10629892164,2023-11-26T20:24:35-07:00,8b4e2846d973e54c4eb8cdf675140875ef39022ad32685394d5d0b1397e8a452,4882de93d13b55d8ade500f837ba75691a54225718d4a9f63b206af7bba6082e,23.23.82,1,Can't Send Massage,"after update sometimes Can't send Massages WTF wrong with you? Its showing as "" MASSAGE"" before typing whenever we backspace that and type massage we can't send it",https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10624637316,2023-11-25T10:40:22-07:00,d26393ae79f1e433032d536da39faddf8ddc1b19a060b3fa85921f49d97a8276,122e6e312cf2cfa000bb5d80008cbbebe07594a63ae93095302892e8f59f8167,23.23.82,5,Use experience,Fast & smooth,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10612363372,2023-11-22T04:39:19-07:00,183f8ae5bd4d036c82c06e88527251efff353fabdfb11a19fa5c5addd8908499,27f1a47161aa5ad2c01a28c5f3a224cf3c4e0c04655140c6cd18500df2ec1285,23.23.82,4,Note whatsapp message color,last WhatsApp update has become a hateful thing because you have changed WhatsApp message color first blue color now you have changed it to green color blue is the right color to indicate important information on i phone only WhatsApp has now changed color so important information cannot be found,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10609658810,2023-11-21T09:18:49-07:00,ffaf87a6d0dce2f82cde48e54023ca9a4af7b563ece43abdb0ef34af96de61d2,d41c58efe1b30da4411bb5e9207a13e6e62d330014ed1ee6d72ddaf81eed0356,23.23.82,1,Ms,Im trying since last 20 days to activate but I can’t get it done,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
10605037930,2023-11-20T02:53:42-07:00,c0b9a1ef42b743e0df3962cec696d20def0a0e5af4eb4d77f5c1bfb4df4a0094,5e0f64adcdc2259eea65f6ca65f23fd04cef9e21e4999c6f66387e1780528d90,23.23.82,5,Not getting touched,I cannot touch near the sticker or gif sending icon or the camera opening icon. Please fix the bug,https://itunes.apple.com/lk/review?id=1386412985&type=Purple%20Software,LK,1386412985
